Date,Open,High,Low,Close,Volume
2021-11-22,109.29951638413365,110.55080375019375,106.18889681496216,108.2229242260344,9817518
2021-11-23,122.5043589435161,122.5043589435161,118.24797166705645,120.35934426889649,5037746
2021-11-24,118.07487254727133,119.02407837910464,116.98387129137325,118.8047780063571,1081171
2021-11-25,116.5690102230055,120.01762992710832,115.8516097765876,118.24742955768352,3183448
2021-11-26,116.46193534537838,119.70014729916014,115.85869797760263,118.55155373342045,2189138
2021-11-27,111.70144233496117,117.8093669326217,111.70144233496117,115.63415551371318,3249476
2021-11-28,115.6095993826068,116.48244412532958,110.48298893139399,111.49718512272617,3759374
2021-11-29,114.44657124496499,119.02046964188266,114.44657124496499,116.65298797640835,4463894
2021-11-30,112.73853365626074,114.86751121725989,109.98627804155535,113.18104090343229,1783258
2021-12-01,121.18401663594895,124.65944473770405,118.84299604815293,121.7376432357268,2896999
2021-12-02,117.03901107230426,118.90688556389527,115.79705712816713,116.42419767668606,3852889
2021-12-03,114.96309135817532,115.75171142354857,110.98013703274452,113.33161693309673,8297050
2021-12-04,117.8748500984073,118.76075371490347,116.13212837106262,116.1539031216878,8371858
2021-12-05,118.96310735314204,124.18580579510945,118.08232732821953,120.1292622302799,2761201
2021-12-06,115.21748614178182,116.42084113402873,111.65396255260868,115.55172956935465,3337180
2021-12-07,115.13206331975368,117.04053549558854,113.51479613604607,114.56690341877709,4485862
2021-12-08,119.70854833120715,121.27954945359271,119.04025362906583,120.20593058357424,2400507
2021-12-09,123.73827356192209,123.73827356192209,117.75955262830924,120.5235824098821,5235040
2021-12-10,118.05893381591812,118.15829740115552,116.61978542785127,117.07698391264162,6529554
2021-12-11,119.04083808057068,119.15371569486597,116.20383753835608,117.57108250847105,8518162
2021-12-12,122.72841284251925,123.10756039094652,118.80620916760267,121.40265030518442,8676431
2021-12-13,115.66653340451208,116.29540240888613,111.95387153723082,113.31958568954143,3757398
2021-12-14,114.20374604059634,116.76015736713134,112.07767291039991,113.84170292318893,1388742
2021-12-15,115.01348581509602,118.36143233456133,114.86296400069267,117.60714971100771,1676935
2021-12-16,121.25312121711013,122.50867942460471,118.0321992300683,120.45374531360486,8793604
2021-12-17,122.0956028342881,124.68873676712258,121.13149822557635,123.39831662187176,1401072
2021-12-18,128.4872375852829,130.2859660381071,127.88359322805246,129.54447094878242,7722841
2021-12-19,127.95366598724253,128.563920899308,124.4108768344634,126.78093794973235,3095637
2021-12-20,124.49542743868247,124.49542743868247,120.14259397591496,122.0188612958152,3788302
2021-12-21,123.09281927019288,127.47699260306628,120.59247050679497,123.05027611672075,8843227
2021-12-22,119.077993360065,120.89328716022776,116.95725935998504,118.46032733486706,6581472
2021-12-23,127.11319361134986,127.11319361134986,121.89133269645892,123.70876372207938,9269841
2021-12-24,123.16856028435252,124.12227992120444,121.6770117179274,122.68705392537538,5859633
2021-12-25,131.27691037703332,131.27691037703332,124.10855175867876,126.07354414867253,5468852
2021-12-26,121.78493051756942,124.74235399917626,119.46491208993518,120.65391122630633,8742237
2021-12-27,124.1958216736263,128.13136387969996,124.1958216736263,127.71734719193793,7749977
2021-12-28,134.62189876483234,134.62189876483234,130.85655437476788,133.11521552262326,1419503
2021-12-29,126.00122445664385,129.10987286225009,123.02616791102064,125.23890768687829,7488000
2021-12-30,130.70216454504987,130.70216454504987,125.33978530193582,128.1226590368844,8586544
2021-12-31,131.24270294067202,131.24270294067202,128.3274658077072,129.8963402381321,9318849
2022-01-01,124.49417695365548,127.30571800774547,122.36303607478628,124.77108892162303,8608965
2022-01-02,125.78060264443504,128.86494685603063,125.6784015447401,128.22919911701376,1158253
2022-01-03,127.08509533437902,129.50651735554823,125.05836804111948,127.50314184895107,9209061
2022-01-04,126.55878359172229,130.58764567298397,126.55878359172229,128.2598245001409,4211369
2022-01-05,123.07635674437319,127.16167378352046,122.08804016171145,124.23740364398263,2659537
2022-01-06,129.73283663688227,129.73283663688227,126.19153953198638,128.55567982804104,2279898
2022-01-07,134.59319719550737,134.59319719550737,129.24620971989663,131.25338818680456,3364840
2022-01-08,137.1382406473999,137.42347296169433,136.26241992938284,136.34889758775392,1771143
2022-01-09,131.82698922569764,136.47413910544233,131.82698922569764,134.218755349768,7697947
2022-01-10,141.4061033408408,141.62155168203748,136.30436696500325,140.5168980044005,4906377
2022-01-11,128.6353823638611,128.6353823638611,124.60215865932679,126.24211939056981,2461433
2022-01-12,133.54797743420423,135.77172784805276,133.49562034069834,134.767543242843,4348549
2022-01-13,131.3808345843896,134.30000515955908,129.27552035802404,131.64886891773543,8753638
2022-01-14,142.03582961597863,144.86490434317687,139.69407501605366,142.00645322652022,6580427
2022-01-15,125.77041616527535,129.10559222148242,124.14747762602342,127.34021279143982,2576845
2022-01-16,128.80283296501395,129.54451009228626,126.76414025323513,127.50627209732623,1988722
2022-01-17,128.78803607503096,129.58134095761298,126.29855211967153,129.02993237224652,3037398
2022-01-18,122.56725947237399,123.42851793655315,119.13777252330847,121.72819458455993,4527110
2022-01-19,128.26338114545948,131.98816088402194,128.18051203800422,130.03836550106368,5289639
2022-01-20,128.3146447713888,133.8103544630656,126.85087405411393,129.18956137203563,7398897
2022-01-21,135.4985843460785,135.4985843460785,131.0243641488246,134.05382163042296,2065560
2022-01-22,134.58006595205507,138.78990949499104,132.45341687621016,135.3257322562386,8989900
2022-01-23,146.76523378316293,146.76523378316293,142.45432539276985,143.3113060806961,8189204
2022-01-24,138.19512668144733,141.27503545716667,136.17424086592104,138.99439905267653,7707432
2022-01-25,132.11721662006238,135.42646765275373,129.73253577359114,131.6678471685586,9349065
2022-01-26,132.23374660237576,132.74067041123647,128.29569084061407,130.3685649386296,3754036
2022-01-27,134.7898929924322,140.01578365396617,134.7898929924322,137.62662445829824,7934198
2022-01-28,125.34868345636433,130.81718042730833,125.34868345636433,128.87030108032587,8389434
2022-01-29,141.87986637128404,148.15474788284286,141.73947150331716,144.93117900042424,1091656
2022-01-30,144.4965835099883,145.06788453694483,140.05513326298316,141.97141530313394,3162766
2022-01-31,132.92279369984496,135.40083270413365,132.92279369984496,134.02650999162987,1353153
2022-02-01,133.2190649465421,133.2190649465421,126.49619623117532,128.1026663752056,7724504
2022-02-02,142.6028675300528,145.52838208997193,141.5526680105571,143.73136272736758,4453708
2022-02-03,137.04971167092006,137.88057050012833,133.45139428022893,136.68060906452598,5101153
2022-02-04,146.81549801833867,146.81549801833867,141.1281834282541,143.73127811320293,1987938
2022-02-05,133.8686490746204,133.8686490746204,128.7069985770492,129.85646329830217,8074533
2022-02-06,139.23859213138053,139.23859213138053,130.63039506142883,135.11558497810773,4801065
2022-02-07,140.83666045616744,140.83666045616744,136.15515268400318,138.41992799498115,1862839
2022-02-08,140.95531603905405,140.96521372223953,135.63180024943213,138.90719098743114,2064367
2022-02-09,137.8828612092142,139.54623819301713,134.84952174438908,136.69780731081184,1234898
2022-02-10,143.89216107893606,143.89216107893606,139.80207968189734,142.3354389266028,1461122
2022-02-11,133.05091887754108,135.54659001543286,131.31382180567974,134.15329031019814,1675025
2022-02-12,137.41039054800433,141.25807200712842,135.8285936030947,139.04678831484895,5264550
2022-02-13,140.61774071599166,143.82456858724044,137.56712132543535,140.62448963081357,8536968
2022-02-14,142.51613781906448,144.36460461660815,139.98431006404135,142.85650706411434,6477835
2022-02-15,143.1941524340659,144.22405582667858,142.41569526391456,144.10060853272046,2605752
2022-02-16,136.56718470535654,137.79412125640926,133.74615585239917,135.1744098104431,1807040
2022-02-17,135.2895568220682,135.2895568220682,131.04633889460297,133.37894640492718,7634586
2022-02-18,147.86336992072478,148.49688948905072,144.7534280758,147.68655614814108,5132443
2022-02-19,146.16016272371863,146.16016272371863,141.42782326238472,143.2051025616081,6232190
2022-02-20,135.75973660665062,139.85858947726177,134.97794286920322,138.04311483491762,8920337
2022-02-21,149.39260790872413,151.17518216274536,146.32731008179738,149.77992682728356,3154828
2022-02-22,141.40407019895724,143.04328089726192,141.40407019895724,142.83771484016285,6778728
2022-02-23,144.6544362546425,151.28457568567575,144.6544362546425,148.38750948878862,6293348
2022-02-24,142.8913966149261,146.33163302789023,141.19713304551684,143.0567579866115,3784975
2022-02-25,153.00396629105717,155.89898329916323,150.93984863963453,153.24746130782373,9371223
2022-02-26,154.9682506246944,154.9682506246944,150.46591815197718,151.94135113821014,9840597
2022-02-27,143.39870005785244,143.93558515479538,138.78487400987575,142.1370766887429,5859382
2022-02-28,146.40491151969152,150.44676385312047,146.0292183068315,148.45328516834994,5912301
2022-03-01,150.74026907223677,150.74026907223677,144.99263689132766,147.0320839395684,9126492
2022-03-02,153.2964033783438,153.52267647601118,150.29024551116163,150.8543359872931,4077026
2022-03-03,140.5528911038937,140.65452189817796,138.70451151338398,139.38869569695646,1148469
2022-03-04,147.38885939664559,149.92382315075884,145.56081834406345,147.84182759434526,5170555
2022-03-05,147.97915689704428,152.35531577510648,147.97915689704428,149.89803537049124,1516394
2022-03-06,135.2581939565112,139.45842983080007,132.98997009900924,136.0026075086533,3090825
2022-03-07,141.24391617205075,141.7709254724671,137.22457277701469,139.06641893264236,9908720
2022-03-08,138.73811069609508,138.73811069609508,129.72584511463114,134.96893808422587,4290303
2022-03-09,147.08288782054964,147.08288782054964,139.68848451338917,143.99640076400527,8415871
2022-03-10,148.12770058802406,152.5158585768001,147.28684850084412,149.1053994315966,9090433
2022-03-11,150.96037899515383,155.60937665769134,150.96037899515383,153.19961386173185,3418853
2022-03-12,146.50607387804405,147.36321347404805,143.2287198702196,146.22430138422163,6244786
2022-03-13,150.62185622143105,157.56210492268195,150.45556234263873,154.15873495255676,8249127
2022-03-14,139.91911963341508,141.97068747758456,138.91081326248155,139.27278420504553,9920857
2022-03-15,137.51458783962653,139.3667489910954,137.51458783962653,137.80979301222388,8197177
2022-03-16,145.26606303066765,147.7186430670049,144.82017083995854,146.19813603440414,5384077
2022-03-17,145.35169799149904,150.8376796711734,145.35169799149904,148.54110412603262,2129775
2022-03-18,147.6251174312757,149.06110201340385,144.10104362762868,146.59791721813627,9125248
2022-03-19,135.49508454646892,138.75777849142395,133.4907147708089,136.56048622579274,3196916
2022-03-20,144.24424155878077,148.89538390364422,144.24424155878077,146.58407523020134,7241602
2022-03-21,134.89043766365987,144.33491946479953,134.89043766365987,140.63496209022315,2170933
2022-03-22,150.5739159735431,153.70048893587926,147.77093158834225,150.62894578364438,2391449
2022-03-23,152.7769753049232,152.7769753049232,148.06066838454896,149.23247211158372,3518929
2022-03-24,146.1371090270737,146.1371090270737,142.79610273358932,142.81459059797797,7604168
2022-03-25,144.140569600227,146.022238209872,142.90969836744014,145.05476211339953,1859734
2022-03-26,141.22929968401712,144.8316508546875,139.640548116522,142.43372380474068,6207188
2022-03-27,148.45521702928488,151.32697486686794,145.63972564925612,147.51766851713484,9242580
2022-03-28,150.70684683650472,154.48557181948894,150.70684683650472,152.70361771488132,2872154
2022-03-29,143.6952642683642,144.2440465401062,141.25104270087118,143.0916804687253,8904617
2022-03-30,152.1606651788754,152.1606651788754,148.9990873845068,150.62850462210602,1913605
2022-03-31,147.99436409659265,147.99436409659265,144.8885447607642,145.54049764882404,4009526
2022-04-01,144.10617639095372,145.52172263578592,143.02116522090407,144.30648454391363,9405547
2022-04-02,147.40295987558144,149.43979927734534,145.28902747092155,147.81030737593537,3032656
2022-04-03,141.4834399258819,143.83383808021637,140.9177265580185,143.23940509939501,7490750
2022-04-04,144.05931495903195,147.72869400106126,143.54501586114483,145.71307566711167,8221626
2022-04-05,142.10023057895145,145.45546553654114,141.5483368446079,142.5531883627545,7353575
2022-04-06,159.15774380918145,159.51525661540217,156.60451595768475,158.42301279554908,7982137
2022-04-07,150.655241965852,152.3473566370273,148.65100766694266,148.82807271338552,4289986
2022-04-08,143.5947020144426,147.71185200433086,143.0225832519179,145.20105991580328,6652555
2022-04-09,152.79846880834856,152.84367225605357,146.38423396261595,149.81309167042951,6198054
2022-04-10,147.6783902795019,149.56280292773494,147.6783902795019,148.22063748158706,8269623
2022-04-11,147.66937181464357,150.56663163040704,146.2980340766582,147.71210640334044,2854165
2022-04-12,150.42364368582216,152.8261331437225,149.58896026540768,151.9180670441178,1377224
2022-04-13,147.81218590812605,155.55091392950845,147.81218590812605,152.66066642867193,5453722
2022-04-14,148.0102364806818,148.41398502775326,144.69037030425986,146.24214568795972,7321136
2022-04-15,147.5064160965219,148.58597952232182,144.72497863160294,146.03272830233703,9623041
2022-04-16,146.9867351289935,148.3737956376051,146.9867351289935,147.54939024322994,1364446
2022-04-17,137.5575326070241,138.52848133029775,135.32011304326625,137.42355117257435,7759072
2022-04-18,142.39328661445927,143.95863639730445,137.31933213890733,141.36140817905107,1448934
2022-04-19,152.64656829354303,156.82331200309193,152.64656829354303,155.77166000731611,3657885
2022-04-20,156.09968747991186,159.6209991267036,155.18007181378817,157.15779283460446,6242029
2022-04-21,149.2677324377307,149.2677324377307,145.35712076772006,147.67920307848703,6772964
2022-04-22,149.28580591944655,154.64255897845172,149.28580591944655,151.79438476578505,6644219
2022-04-23,151.0379964302496,151.2183572511478,149.26389493817646,150.45088056591632,7955038
2022-04-24,161.5547399836818,166.82020353060813,161.4446236772509,164.2679035929286,2942120
2022-04-25,155.37897172619137,157.0717426949703,152.22035023821257,154.44611176132432,9094566
2022-04-26,148.1080010396519,149.48251218581728,146.1616707523132,148.17928400424685,8311460
2022-04-27,140.77746841429203,146.5897586131878,140.77746841429203,144.00773204610306,8863353
2022-04-28,143.04520280906442,143.04520280906442,137.41221616821534,140.71572410015008,7710660
2022-04-29,148.25460417888863,151.184945476292,147.05908458715163,149.72378733248473,1821939
2022-04-30,143.2587500281157,145.87070021806827,143.2587500281157,144.87925490214448,4637588
2022-05-01,141.9014791782211,141.9014791782211,138.49851593007728,141.5003407837592,8470396
2022-05-02,147.6227179136735,147.67509326211578,143.8230140532013,145.3254432148161,9163365
2022-05-03,141.06175741719593,143.52859828379067,141.06175741719593,143.09340105515273,4614705
2022-05-04,156.99921619754775,158.9712006972931,155.63555961533208,156.8758564978518,3500120
2022-05-05,153.641200984239,154.5201197674956,152.55463653666595,152.78356798357785,4932613
2022-05-06,149.65319264923795,150.94612421014986,145.79543905429344,148.26698143471165,5055032
2022-05-07,155.98722050581387,157.33229189576957,155.4654822735978,155.63433739525942,6881344
2022-05-08,147.81151438777297,150.21612227959253,147.77401389720538,148.54557006593961,3196274
2022-05-09,142.11762291094954,146.50467405653526,142.11762291094954,143.77280335224697,3429700
2022-05-10,155.78405765718483,157.9468279201762,153.69783958388297,155.61176989109208,6586956
2022-05-11,148.45982253010047,152.92025651125448,148.45982253010047,150.6041005540717,5096920
2022-05-12,136.79054252960165,145.1025110863994,136.79054252960165,142.63324349659086,8557944
2022-05-13,147.6473959691507,147.6473959691507,145.81685405550593,146.77427636083536,7015346
2022-05-14,145.05886466655477,146.00778366436936,142.42322873781902,143.25099498438237,4501661
2022-05-15,135.88901071213996,143.22734437723724,135.88901071213996,140.61487558322364,8872277
2022-05-16,150.03681149748732,153.0395897783307,150.03681149748732,152.0562729069072,3604902
2022-05-17,158.10406319989457,158.62167420421,154.54939635634804,156.86575467788418,1398008
2022-05-18,144.3309396151166,144.3309396151166,139.1011973618174,140.2159486756932,7080898
2022-05-19,149.95221830513333,151.77613410538078,147.72956814701143,149.9106308897825,6193595
2022-05-20,142.27050248669934,146.06036833572614,140.42323033184155,143.7265083691576,4549651
2022-05-21,144.05923243257095,147.8563920966118,141.83885951438785,144.42502531478064,9029598
2022-05-22,146.52641803566812,146.85843192504458,142.18907901558825,143.77666519737176,8867863
2022-05-23,141.0018446940113,142.98155385882896,140.03657408190446,142.29377305226038,3796647
2022-05-24,145.13021139539953,149.3506653990061,144.96926058323027,146.72859540870004,6802199
2022-05-25,141.23523792682047,145.52965829071996,140.19284478648981,142.20072497118454,1174001
2022-05-26,145.66787911848766,149.9613448556943,145.66787911848766,147.5745363350051,6570771
2022-05-27,146.08052856995775,148.92616836315412,143.99952314385354,145.83518793796816,1065867
2022-05-28,148.0025331176094,148.76544664637106,142.5410828475961,144.75317620067028,1088780
2022-05-29,141.91526910431475,144.29282010418967,140.26246925766466,141.2691105580827,8397228
2022-05-30,142.27491569053788,145.02893129043218,141.79550152178044,142.77962269479045,3695145
2022-05-31,148.7109657577418,152.33967676965764,148.68313084940408,149.29458829557288,3941478
2022-06-01,144.74765665065058,150.0189261011408,144.74765665065058,147.8740382680439,7792109
2022-06-02,142.09744886604332,142.35513235503396,139.5485120039695,140.331229311749,4767263
2022-06-03,145.40734528767666,147.21160544598854,143.40355717489814,145.56301968170226,5195031
2022-06-04,148.30755299996974,152.23192618598313,147.56130034264288,148.668512827151,5084591
2022-06-05,142.79391909033635,142.79391909033635,133.89408949041552,136.40770395464662,2414119
2022-06-06,147.9101926536676,150.84505456161435,145.27797308818367,147.31268683693622,6354993
2022-06-07,139.61841172334272,143.62185794727344,139.61841172334272,141.12199382353307,2268182
2022-06-08,146.27275817668857,147.72616719429772,144.47049778487798,147.12547336909967,9779340
2022-06-09,142.5886537225041,142.659411597102,137.48096365851887,140.2917623041106,3570746
2022-06-10,135.14404763744704,135.14404763744704,133.91136949120636,134.9175068163715,3251743
2022-06-11,132.7598606083172,138.261924581783,132.7598606083172,135.63641656495196,7194702
2022-06-12,145.683646512094,146.73042012593257,142.70168688035278,143.84518864294358,4120452
2022-06-13,143.3962191097624,146.14015132518833,142.63483690409205,144.7325072808404,6615829
2022-06-14,142.48660620237163,142.48660620237163,138.00450905689152,138.74001064993655,7147401
2022-06-15,148.44099220299853,150.2350535053195,146.0740025241038,146.28089607156923,7304721
2022-06-16,133.7107439380485,136.09964102510406,132.98820491897897,134.605387729366,8738672
2022-06-17,144.9684639382732,144.9684639382732,140.53016016107782,142.40643121480298,7615492
2022-06-18,136.64016430523387,139.98611668664165,134.90213297779366,136.50445328417905,1318774
2022-06-19,140.82754141798065,143.084581258267,138.30602462595877,139.1219940677362,8561743
2022-06-20,143.4082848274473,144.4425148647062,140.8387182549895,142.43881919285835,9875234
2022-06-21,136.0267827857734,140.7309591311635,135.4502013431744,137.71949609575515,4023871
2022-06-22,138.63058370063064,143.25915928079644,137.96257639538808,139.91768336526556,5849617
2022-06-23,148.74998148124695,148.74998148124695,144.50755881548542,146.69005984608464,1611868
2022-06-24,137.92203274879697,140.10627757764217,137.2616986134643,138.59158341301006,5533910
2022-06-25,144.66404150392287,148.7022129435616,142.2996205156907,145.47133843040686,7929140
2022-06-26,133.55039777985442,139.14565721726163,133.55039777985442,135.46064293855312,2407757
2022-06-27,144.42123604918177,146.1369187781692,141.0864776209081,143.57403791799484,4456800
2022-06-28,152.07336664051752,152.07336664051752,144.76642570907126,147.94831680203123,2138452
2022-06-29,126.06233538633714,132.18446232654512,125.7164931220968,128.19740121484568,9109334
2022-06-30,136.43450629833802,137.85509648718056,134.58859161205734,136.38606738499251,8727160
2022-07-01,145.89511193806817,145.89511193806817,141.59896787390028,143.0706708272373,5554704
2022-07-02,138.8254902872936,141.32711090427466,135.9486854187388,138.98477306978504,3288013
2022-07-03,142.57516276802144,145.22457959623674,141.09339410078366,141.67041917552197,9262236
2022-07-04,134.48474334778223,139.46350638062822,134.48474334778223,136.609530404076,3348818
2022-07-05,140.73393941629763,142.29219072224424,138.27488298737404,139.87732522188233,4415398
2022-07-06,138.10685159428877,140.94442865441596,135.24348636678587,138.48114012429787,5822455
2022-07-07,146.88535327124035,146.9574079485241,142.53412564383973,144.91389327988063,4344849
2022-07-08,142.5376991077944,142.72106651918338,139.13097276317512,140.16292700466488,9724118
2022-07-09,145.5742627243321,145.5742627243321,138.70544314567977,140.39513544029487,4201824
2022-07-10,137.623838755189,138.16796494969205,135.07889555285814,136.46457240876185,6051921
2022-07-11,136.55496571278945,138.1446950145419,134.61316207185865,135.9033730796251,9438856
2022-07-12,136.38551657764188,136.8457338908677,133.01785841593045,135.99674797448722,6448608
2022-07-13,139.2443652040952,142.33702110752813,139.2443652040952,139.95069778971657,5065183
2022-07-14,136.3702194465458,137.48878053863632,132.08447090388805,135.69325175962243,1240346
2022-07-15,138.47689685745698,142.82317537605053,136.23946998755042,139.06769967773505,5236258
2022-07-16,148.15439166277505,151.3904894354507,144.72660803963214,147.81746971023583,2796641
2022-07-17,144.25398838033482,144.25398838033482,140.08173282114416,141.6187933091189,9651347
2022-07-18,133.44380916789072,137.3060565868833,133.44380916789072,135.45689429845,6807811
2022-07-19,145.19789295539547,145.19789295539547,142.35128764766208,142.91813583313737,8594825
2022-07-20,137.33225949411334,137.33225949411334,133.22269176650042,134.6980293594336,3421961
2022-07-21,126.13934549789559,128.57050753590588,123.8818277042346,126.37548255187775,1268116
2022-07-22,127.11109473775912,132.59652246688873,127.11109473775912,131.3548045357763,4423754
2022-07-23,125.65626766631408,127.74129630556541,125.65626766631408,126.87191164050294,2770330
2022-07-24,136.8945043532216,136.92322648399966,132.66602119708466,134.3005152600994,5658575
2022-07-25,135.93829768452682,138.6135633933464,134.1353330293571,135.98403380912458,4824857
2022-07-26,142.11110207065272,145.30539077558254,142.11110207065272,144.10970653524254,9753373
2022-07-27,136.1899744081021,140.09487968132115,134.60817500880015,137.19952425055854,1012879
2022-07-28,135.98985153392826,135.98985153392826,133.03260181266177,134.30861148091915,9946694
2022-07-29,140.48576468206673,141.64546278370196,137.587687896841,139.39229754566398,5895737
2022-07-30,123.55488204632915,126.853090257281,122.48469561658042,124.03274624466854,6580815
2022-07-31,135.3780658123573,138.07810207128298,134.90105314170637,136.1117146359867,4999143
2022-08-01,137.85180413560542,141.09006134583421,136.64236541917361,138.63532043369307,5682251
2022-08-02,125.39279607218177,128.7211867972912,125.39279607218177,127.23761644117877,7949666
2022-08-03,143.43188942852947,143.43188942852947,138.57299593186926,140.20113804959058,9548080
2022-08-04,135.3843617514173,137.82314325895962,134.7574643115203,136.02900268983996,3091028
2022-08-05,134.55094860385628,134.55094860385628,129.79710689142235,132.1166315622053,3895537
2022-08-06,140.25862499937404,140.25862499937404,133.56237562703683,137.21599289552913,3727850
2022-08-07,147.26370760010408,147.26370760010408,143.12719857096903,145.26708580380816,4300335
2022-08-08,133.82383844375047,136.19592532204447,131.69096085427546,134.68707906918658,2779472
2022-08-09,135.69308755893513,136.60075188489225,134.27584930341538,134.88562737826192,4613983
2022-08-10,131.16881702054098,132.96102848082745,129.05944679402904,131.21720823332282,6495592
2022-08-11,127.32964753055633,130.8955538061458,127.32964753055633,129.1370512520166,7110341
2022-08-12,138.0617628275983,139.35128006429497,136.88996919168702,137.4130442641551,4149783
2022-08-13,126.50084905453194,131.33837015493762,126.50084905453194,128.85892863685154,8334291
2022-08-14,135.75346874825334,136.25262704546273,130.18621063691666,133.37810997133022,3326168
2022-08-15,129.58669346524795,131.86616283299645,127.56591223117508,130.51592805984473,7951740
2022-08-16,135.58843189568876,135.98291172855392,132.94310786188868,135.18611258394307,5141314
2022-08-17,134.9162147939935,135.30759463865812,133.88233961079115,134.34963905090123,5286419
2022-08-18,137.24450460463237,139.2751116308456,135.95859520342844,137.76231455204052,5010086
2022-08-19,131.09443137063147,131.5691224498644,127.61934375877918,129.9210437676809,1482870
2022-08-20,130.0717317589819,132.25154300602952,128.84600284264837,131.02153907222697,6313280
2022-08-21,129.12280626474956,129.12280626474956,127.22400525331582,127.38021166983508,8963845
2022-08-22,127.2671000709028,131.5029386039221,127.2671000709028,129.9590594313963,6991342
2022-08-23,134.22971128866868,136.15837874968983,132.04102989372458,133.97695212957586,7433230
2022-08-24,139.66665157659955,139.66665157659955,133.25250266896578,135.78879357848297,8184620
2022-08-25,125.30928637101242,128.75252596711525,125.30928637101242,127.30994902022357,5209689
2022-08-26,134.83381113177705,137.77630325068333,134.35142504830662,136.18930107282677,9135800
2022-08-27,139.5713882925333,139.61687428436815,136.4005238233365,138.54357259321546,5152109
2022-08-28,134.119493438703,135.72889070444901,130.91071788630757,133.76032987482378,3605822
2022-08-29,141.70987006250687,142.16018122976894,138.31575227972232,141.00860986395975,1117369
2022-08-30,128.6692799422885,130.26403349523437,125.10833436318437,127.69090568199317,7380858
2022-08-31,126.54502834734177,126.54502834734177,124.07552591692016,125.27558541021823,3350876
2022-09-01,124.76749080336235,124.76749080336235,122.45609325657321,122.54809111944991,8031401
2022-09-02,139.6882495395554,141.1697195648901,137.26166498275978,138.86861222569837,9169183
2022-09-03,134.12830434396724,136.7946541695268,131.60918782799575,134.61081965320432,4619047
2022-09-04,132.36075489470457,135.70864115627958,127.62215296477467,131.0156074922991,3867695
2022-09-05,136.4516512999516,136.4516512999516,129.94133832786338,132.65188743016117,6347006
2022-09-06,125.32185302163782,126.58306591756096,123.15777969160123,125.58712051440297,2650522
2022-09-07,141.4608293270922,145.3144236893444,141.03024828804752,143.40988793643348,6408792
2022-09-08,134.01203004429863,134.01203004429863,130.35398745248546,131.79786870572468,6242042
2022-09-09,131.43271209446488,133.5928746730753,129.80353471592568,131.67347442237207,7060319
2022-09-10,130.38886423426675,135.90114726929406,130.38886423426675,134.73420332629482,8971153
2022-09-11,135.18828956247816,136.40883648373747,132.4360042139692,133.49344620817732,1907153
2022-09-12,131.12438047321885,133.64549657053118,128.58025805441684,132.1950368451267,3714660
2022-09-13,126.93360689106711,128.99790753988017,125.43670161016749,127.11467345567543,6824648
2022-09-14,134.0840137767245,134.7844952741821,130.0946210064914,133.42005311558648,2923298
2022-09-15,140.85375835188947,144.21161034418466,139.87957400182887,140.47275899233134,4625279
2022-09-16,139.21284686880068,139.4727004684047,135.20803903335795,137.7939432345226,9910005
2022-09-17,138.17031166306913,142.87384144768802,137.77805454015643,139.04128440420882,1792425
2022-09-18,129.5583137086358,131.3462538744019,127.94736930420783,128.53210211228364,4110997
2022-09-19,125.6382311175269,128.63939120003013,123.93879043028379,126.15732447269474,6336530
2022-09-20,131.97555848284136,132.86667066838388,127.48846573247037,130.49793752106635,2566772
2022-09-21,132.6621259855689,133.82518831575905,130.27633245613632,131.4313910175428,4001179
2022-09-22,134.783125787259,136.72633061200258,134.783125787259,136.65400319134818,1052066
2022-09-23,124.92736335373475,124.92736335373475,120.84724388571964,122.75539912138468,3471146
2022-09-24,137.83263259031656,141.749717451729,136.99199480932185,138.90455948054466,6259018
2022-09-25,132.1263886479011,132.46137586786472,127.96195342378432,130.51027305133883,7410014
2022-09-26,129.94841432353869,129.94841432353869,126.26424512537153,129.21383969673602,9647088
2022-09-27,130.01645834632228,130.01645834632228,124.39950617400453,126.34009099273203,7729199
2022-09-28,122.73620685022874,126.88724433122793,119.32763550017818,123.18313881497244,6514214
2022-09-29,134.9358971337256,138.88142244149674,133.4102959814267,135.634530725962,9218723
2022-09-30,131.91213391267468,133.8889691150841,130.29739963045705,131.95097312445014,5183005
2022-10-01,124.59837675991801,128.15618560264465,124.59837675991801,125.20473632558657,9051090
2022-10-02,126.85364123834067,126.88725041408853,123.51641695477274,125.25375743445657,5171364
2022-10-03,126.89666954598995,130.4254191760364,126.89666954598995,130.12929076286312,7417060
2022-10-04,138.12947074363746,141.3123695938006,137.2765307856487,140.23683558193017,6362204
2022-10-05,128.5461266996206,134.24462131128718,128.2192489187121,130.68173254277897,3573937
2022-10-06,126.4569943059815,126.4569943059815,123.73574824366696,124.55637912203434,5197739
2022-10-07,134.36144742123344,134.36144742123344,128.76796628965855,130.94022067606957,4305742
2022-10-08,130.69769230000128,132.60675254080132,128.23505956534717,130.90659073707621,8006451
2022-10-09,118.55382663882912,122.79560667478216,115.36343872582131,118.89147008520915,2470851
2022-10-10,132.35464046402254,135.84049505315826,129.32703217038213,132.2145361377962,1712917
2022-10-11,133.7696030730735,135.66462670130528,128.68499981354566,131.44584646785714,3936598
2022-10-12,134.34574251619176,138.04140357417285,134.14036278995775,136.2004487845729,8766074
